"","WB_ID","Chr","Strand","Start","End","Rlog2FC","Rpadj","Glog2FC","Gpadj","N2_A_R_TPM","N2_B_R_TPM","N2_C_R_TPM","N2_D_R_TPM","CB_A_R_TPM","CB_B_R_TPM","CB_C_R_TPM","CB_D_R_TPM","N2_A_G_TPM","N2_B_G_TPM","N2_C_G_TPM","N2_D_G_TPM","CB_A_G_TPM","CB_B_G_TPM","CB_C_G_TPM","CB_D_G_TPM","Annot","Anticorr","Direction","Query","Source","PID","AlnLen","Mismatch","TChr","TStart","TEnd"
"42","WBGene00003452","IV","-",5312693,5313149,0.38808576219904,0.0114561414800801,1.12557191550838,0.032207520629746,434.721252,435.357056,504.841858,597.153381,402.973206,399.794495,357.11026,348.676453,4.995068,8.704186,16.233118,9.365851,3.51019,4.528788,5.218835,4.076451,"msp-59 encodes a member of the major sperm protein family.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"43","WBGene00003552","I","+",7527224,7531715,-0.504245240400549,0.027454051190473,-3.21365223616598,4.64980352902008e-17,13.471312,12.073814,10.62679,6.900681,17.16781,14.435788,18.201494,13.142681,1.76449,3.163652,2.995875,3.511012,14.800821,25.126478,37.279976,32.388256,"nas-36 encodes an astacin-like protease; nas-36 activity is required for molting; a nas-36::gfp reporter is expressed in hypodermal cells.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"44","WBGene00003614","V","+",320204,323647,-0.480381218415872,0.0129952000422615,1.135870138166,5.50070832954923e-05,1.953531,1.746273,1.627182,1.197285,2.46536,2.192462,2.507661,1.97519,94.981972,185.871368,191.745911,148.048721,70.089523,82.162483,81.291122,80.734207,"nhr-15 is predicted to encode a member of the nuclear hormone receptor family.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"45","WBGene00003735","I","+",12825664,12834143,0.282010917666248,0.00638003403644871,2.4594103306124,0.0122358970719123,22.666586,22.359665,21.238968,20.052601,18.339102,16.687901,19.155014,15.759948,3.420453,0.979853,5.444522,1.812269,0.890245,0.469874,0.140162,0.715749,"nhx-8 encodes two isoforms of a sodium/proton exchanger expressed intracellularly within hypodermal seam cells, pharyngeal muscles, pharyngeal-intestinal and intestinal-rectal valve cells, and vulval cells; nhx-8 has no obvious phenotype in mass RNAi screens; NHX-8 is thought to prevent intracellular acidification by catalysing the electroneutral exchange of vesicular sodium for an intracellular proton.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"46","WBGene00003959","V","-",19822748,19830099,-0.66771651698011,0.000391826561729966,2.99463184951298,5.45597090103779e-09,12.603481,13.370598,12.331337,8.317352,18.798586,21.035923,22.303703,14.367817,2.604717,6.127859,1.545175,4.368077,0.39546,0.667919,0.332062,0.454209,"pcp-4 is an ortholog of human PRSS16 (protease, serine 16); pcp-4 is predicted to have serine-type peptidase activity, based on protein domain information; pcp-4 is localized to the membrane raft.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"47","WBGene00004000","X","-",10871181,10877465,1.54624293220683,1.69552031548158e-23,6.94922794417709,0.00137248913754732,12.251316,8.343317,10.167977,12.220676,4.057815,3.471658,3.683438,2.903204,0.270806,0.215198,0,0.610845,0,0,0,0,"pgp-6 encodes an ATP-binding protein that is a member of the P-glycoprotein subclass of the ATP-binding cassette (ABC) transporter superfamily; PGP-6 is predicted to function as a transmembrane protein that couples energy to transport of various molecules across membranes, but as loss of pgp-6 activity via RNAi results in no obvious defects, the precise role of PGP-6 in C. elegans development and/or behavior is not yet known; pgp-6 promoter-gfp fusion proteins are expressed larvae and adults in the amphids, pharynx, intestine, and other unidentified cells in the head.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"48","WBGene00004099","V","+",5158623,5159907,-0.483427632982619,5.67524458518758e-06,-2.29204918519827,0.0129699819711383,41.299187,34.578789,39.733555,32.207424,51.678188,55.003082,51.495758,51.087055,0,0.304502,0,0.189964,0.71987,0.972668,0.528906,0.92603,"The protein product of this gene is predicted to contain a glutamine/asparagine (Q/N)-rich ('prion') domain, by the algorithm of Michelitsch and Weissman (as of the WS77 release of WormBase, i.e., in wormpep77).","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"49","WBGene00004104","V","-",5669611,5676111,-0.635460798884844,0.0374671691341848,-5.84112467203459,0.00525274612889377,24.708174,21.872679,22.573114,9.914841,32.56662,29.535431,45.796959,23.705896,0,0,0,0,0.245612,0.124448,0.144364,0.118482,"The protein product of this gene is predicted to contain a glutamine/asparagine (Q/N)-rich ('prion') domain, by the algorithm of Michelitsch and Weissman (as of the WS77 release of WormBase, i.e., in wormpep77).","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"50","WBGene00004367","IV","+",2642979,2650104,0.319477989164475,0.00618941259024015,2.11356338087563,0.00230737710749603,19.592926,24.202566,24.424843,24.766752,19.001616,15.717509,13.433894,19.240507,2.93628,1.503942,1.193874,1.78966,0.489103,0.352764,0.304336,0.770475,"ric-8 encodes a receptor-independent G alpha guanine nucleotide exchange factor (GEF); ric-8 activity is required for regulating heterotrimeric G protein signaling pathways that control asymmetric cell division in the embryo as well as synaptic transmission in the nervous system; in the 1-cell embryo, RIC-8 functions as a GEF for GOA-1 thereby regulating spindle morphology, position, and consequently, the first asymmetric cell division; in the nervous system, RIC-8 likely functions to regulate activity of both the EGL-30 and GSA-1 pathways to regulate neurotransmitter secretion and thus, coordinated locomotion; RIC-8 also functions, with AGS-3, to activate GOA-1/Galpha0 in the ASH chemosensory neurons to modulate behavior after food deprivation; in vitro, RIC-8 preferentially binds GOA-1-GDP and increases the rate of GOA-1 GTP binding; in the early embryo, RIC-8 localizes to the cellular cortex, junctions between cells, asters of the mitotic spindle, the central spindle (kinetochore microtubules), the nuclear envelope, and chromatin; RIC-8's localization to the cortex and asters mirrors that of GOA-1, while localization to the cortex and central spindle is similar to that of the GOA-1 regulators GPR-1/2, whose subcellular localization is RIC-8-dependent; in later stage animals, RIC-8 is seen in head and tail ganglia, amphid processes, and the ventral nerve cord, as well as in larval nonneuronal cells, such as germline nuclei, where it localizes near the nuclear membrane.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"51","WBGene00004509","I","-",12098671,12106112,-1.49854218228265,1.12832628601095e-50,4.8373948212585,2.23366547621409e-27,2.159925,2.393211,2.008139,1.905529,6.734335,6.394078,6.275876,5.174101,5.395838,7.994433,7.613693,8.700091,0.318898,0.248588,0.315408,0.103543,"rrf-2 encodes an RNA-directed RNA polymerase (RdRP) homolog of unknown function; RRF-2 is not obviously required for either somatic or germline RNAi, or for transitive RNAi.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"52","WBGene00004795","V","+",5119939,5126916,0.35118417405432,0.0260569259365926,-1.2833559002396,8.22739590708914e-10,13.72377,17.292675,16.723886,20.035477,14.597669,13.100082,12.163815,13.282982,28.467634,51.227608,54.726917,45.710072,84.92025,127.615959,112.5187,125.805344,"sid-1 encodes a dsRNA channel with conserved human (OMIM:606816) and mouse homologs; SID-1 functions to enable passive (ATP-independent) uptake of double-stranded RNA (dsRNA) and is required cell autonomously for systemic RNA interference (RNAi) and for efficient reduction of multicopy transgene expression (repeat-induced silencing); SID-1 is not, however, required for export of RNA silencing from C. elegans tissues; a SID-1::GFP fusion is enriched at cellular membranes of most nonneuronal cells from late embryogenesis through adulthood with highest levels detected in cells exposed to the environment; SID-1 extracellular domain (ECD) selectively binds long double-stranded RNA (dsRNA) and the binding affinity is related to RNA transport efficiency.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"53","WBGene00004807","I","+",9471341,9472642,0.2350344055342,0.0383159288503577,-3.96580124853006,0.0432749165972079,248.628159,189.522186,232.240326,228.38916,200.356781,196.912323,198.247437,182.09581,0,0,0,0.920537,4.152836,6.328542,0.610239,10.417178,"The skr-1 gene encodes a homolog of Skp1 in S. cerevisiae that is required for the restraint of cell proliferation, progression through the pachytene stage of meiosis, and the formation of bivalent chromosomes at diakinesis.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"54","WBGene00004883","I","-",6734029,6736161,-0.344092696062363,0.00507441881605842,1.10588226567228,0.00296111049879698,12.910666,14.751234,14.192474,15.422003,20.765059,17.586905,16.257309,19.005939,6.078503,11.665278,10.293779,14.198787,4.684995,6.479356,2.746342,6.208213,"smg-5 encodes a novel protein that contains two N-terminal tetratricopeptide (TPR) repeats and a C-terminal PINc domain found in nucleotide-binding proteins; SMG-5 is a component of the nonsense-mediated mRNA decay (NMD) pathway and likely functions in regulation of dephosphorylation of SMG-2, the C. elegans UPF1 ortholog, an ATPase and RNA helicase required for NMD in worms, yeast, and mammals; SMG-5 physically interacts with SMG-7, SMG-2, and the PAA-1 and LET-92 structural and catalytic subunits, respectively, of a protein phosphatase 2A (PP2A), suggesting that SMG-5 may function to direct SMG-2 to a PP2A phosphatase that regulates its activity in vivo; SMG-5 also interacts, in vivo, with components of the RNA interference (RNAi) pathway, suggesting a potential link between RNAi and NMD; SMG-5::GFP fusion proteins localize to both the nucleus and the cytoplasm.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"55","WBGene00006561","IV","+",179008,183261,1.12851892533611,1.93350840858118e-09,2.43672463977959,0.00504326607534027,4.321027,5.3511,5.285332,5.382216,1.545579,2.831964,2.115602,2.369919,7.224296,8.962988,18.377874,7.289742,2.85046,0.368655,1.46349,2.855097,"tcl-2 is involved in asymmetric cell division and hermaphrodite genitalia development; tcl-2 is expressed in the TR, TL, certain inner labial neurons, pharyngeal muscle cell, tail neurons, TL.a, TR.a, TL.p, and the TR.p; tcl-2 is localized to the cytoplasm and the nucleus.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"56","WBGene00006714","V","-",18686315,18689843,1.21232646234894,1.2258393584446e-13,10.09606088526,1.08913488934734e-14,6.051028,5.578426,5.679406,4.897095,1.952667,2.030277,2.982224,2.226187,235.110855,268.338898,192.274902,248.283295,0,0,0,0.560324,"ubc-19 encodes a predicted conjgating enzyme (UBCs/E2s) of the ubiquitin-conjugation system with a potentially low effect on embryonic viability, based on RNAi analysis.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"57","WBGene00006762","III","+",12942617,12949899,-0.278707656554289,0.00694406639657237,-8.4817807784621,9.37630324516949e-07,15.45775,15.98549,14.643654,13.254142,17.703419,20.219538,19.978161,16.941246,0,0,0,0,2.629205,1.643615,1.530342,1.276549,"unc-25 encodes the C. elegans ortholog of the GABA neurotransmitter biosynthetic enzyme, glutamic acid decarboxylase (GAD); unc-25 activity is required for GABA synthesis and thus for normal synaptic transmission and GABA-mediated behaviors; UNC-25 is expressed specifically in the 26 GABAergic neurons as soon as they are generated and localizes to cell bodies, axonal branches, and synaptic regions, including some localization to synaptic vesicles; in the 19 type D GABAergic neurons, unc-25 expression is positively regulated by the UNC-30 homeodomain transcription factor, which binds to the unc-25 promoter in a sequence-specific manner.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"58","WBGene00007076","X","-",226651,227394,-0.599993515337458,8.84605448971371e-05,1.39225266748313,2.0871638321826e-05,4.248168,3.643884,3.195352,3.537332,5.899381,5.788796,6.399057,4.604808,298.015564,398.63916,437.289612,372.851074,131.70723,200.477966,84.715096,193.363098,"Microarray and RNA sequencing studies indicate that AC8.4 is regulated by clk-1, cyc-1, tatn-1, emr-1, and lem-2; microarray studies indicate that AC8.4 is regulated by Progesterone.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"59","WBGene00007093","IV","-",12138847,12141057,-0.236397032474456,0.0383318190930462,-1.51366189663258,0.0483431789552913,20.292175,21.870808,21.721716,23.200291,25.559725,22.836086,22.925871,26.53371,3.442017,4.157566,11.505573,3.445699,10.21277,32.16959,11.110559,16.551577,"Microarray and RNA sequencing studies indicate that B0001.8 is regulated by isp-1, tatn-1, emr-1, lem-2, ZK1236.1, dpy-9, dpy-10, fbf-1, and mir-243; microarray studies indicate that B0001.8 is regulated by Hydrolyzable Tannins, Paraquat, and Sirolimus; RNA sequencing studies indicate that B0001.8 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"60","WBGene00007139","III","+",4356539,4364974,-0.398394049686164,0.0366511145143999,-0.772660946577415,0.0438927120247318,4.760833,5.313667,4.544366,3.463982,5.502483,5.923779,7.443656,5.350907,31.530203,33.492382,44.886871,30.762526,58.637611,66.677643,67.642395,58.925312,"mnp-1 encodes a protein related to the M1 family of metalloproteinases, but whose sequence indicates that it is unlikely to be catalytically active (MNP-1 lacks three of the four essential zinc-binding amino acids); during embryonic development mnp-1 activity is required, likely cell autonomously, for migration of muscle cells from their lateral positions to their final positions close to the dorsal and ventral midlines and for proper body morphology; an MNP-1::GFP reporter fusion localizes to the plasma membrane and is expressed from the 400-cell stage of embryogenesis through the early first larval stage in body-wall muscle, the Z1 and Z4 somatic gonad precursors, and cells in the dorsal anterior region that are likely to be neuronal precursors.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"61","WBGene00007153","V","-",13134965,13138101,0.697572467497538,0.00865143662833421,1.4757955490097,0.00137140583144475,46.317852,36.492531,53.863159,61.386124,39.810688,36.777824,20.347328,20.314415,3.969993,3.043892,3.035723,4.234363,1.124444,1.100096,1.540673,1.759217,"clec-41 is involved in innate immune response and locomotion.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"62","WBGene00007220","II","+",13771575,13779015,-0.670264982587413,8.27237359777958e-06,1.71891161790127,3.80233683113162e-06,3.878078,2.980428,2.945727,2.562113,5.671787,4.539829,5.317903,4.631292,1.312963,2.045406,1.639506,1.94036,0.353509,0.664236,0.328994,0.909498,"C01B9.1 is involved in apoptotic process and reproduction.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"63","WBGene00007395","V","+",17910304,17917241,0.210679045695641,0.0255435294054754,4.11409854284479,0.0077786277281405,29.442232,26.365499,26.346561,25.639236,22.594957,24.820061,23.948275,22.211376,6.248391,6.564619,9.901695,4.531849,0.82398,0,0.318631,0,"dcar-1 is an ortholog of human NPFFR1 (neuropeptide FF receptor 1) and QRFPR (pyroglutamylated RFamide peptide receptor); dcar-1 is involved in chemosensory behavior, defense response to fungus and response to wounding; dcar-1 is expressed in certain interneurons, all amphid neurons, hyp7 syncytium, uterine toroidal epithelial cell, and the uv1; dcar-1 is localized to the apical plasma membrane and the non-motile cilium.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
